,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2025-01-14,2462.0,2467.0,2363.6,2367.65,188332.0,2379.1600000000003,2295.4509999999996,36.46043693776388,12.759149184387297,19.618538899986902
2025-01-13,2420.85,2461.75,2412.0,2453.0,91751.0,2383.6325,2299.634,47.20866381940204,19.099044778502048,19.51464007568992
2025-01-10,2435.65,2456.05,2414.3,2441.95,74088.0,2387.5474999999997,2303.059,55.4361454415189,22.96708733665355,20.2051295278827
2025-01-09,2409.85,2473.0,2388.0,2435.65,49521.0,2390.6549999999997,2306.649,59.968998256152005,25.233318831347333,21.210767388575693
2025-01-08,2390.85,2408.0,2368.45,2399.55,53744.0,2391.1125,2309.6910000000003,51.689481892219725,23.841593833723437,21.736932677605267
2025-01-07,2378.0,2400.85,2375.7,2391.55,95486.0,2388.695,2312.686,49.85541758802519,21.841349069871285,21.757815956058472
2025-01-06,2429.95,2429.95,2362.1,2377.15,42017.0,2385.4825,2316.2129999999997,51.44813059505003,18.87660720855183,21.181574206557123
2025-01-03,2380.1,2415.0,2364.35,2405.5,154768.0,2382.1925,2320.29,65.45658682634738,18.60018014986281,20.665295395218244
2025-01-02,2330.0,2379.0,2316.4,2370.1,82477.0,2380.1175,2324.271,54.80445938771902,15.347756990848666,19.601787714344304
2025-01-01,2326.85,2337.7,2321.0,2322.9,11706.0,2377.0525000000002,2327.212,47.32579462102689,8.85947963295257,17.45332609806592
2024-12-31,2335.05,2352.0,2323.65,2326.75,30065.0,2373.9,2329.89,47.148114075436986,3.98222725444748,14.759106329342194
2024-12-30,2334.55,2357.5,2324.8,2344.3,59691.0,2371.495,2332.43,48.5138162808066,1.5156172298229649,12.110408509438317
2024-12-27,2342.0,2344.85,2329.0,2340.25,44496.0,2370.0625,2334.28,49.145105159630795,-0.7572563374110359,9.536875540068424
2024-12-26,2324.0,2341.6,2324.0,2332.65,43805.0,2370.55,2336.857,43.47546259050688,-3.135628115360305,7.002374808982662
2024-12-24,2349.95,2356.0,2331.6,2336.3,26832.0,2370.2174999999997,2339.192,44.924720738222454,-4.6721260221033845,4.667474642765439
2024-12-23,2344.45,2352.05,2315.35,2339.3,117397.0,2370.1625,2342.551,24.90066225165566,-5.583377339006802,2.6173042464109826
2024-12-20,2367.25,2373.45,2325.0,2334.95,166906.0,2369.6425,2346.131,25.659690627843503,-6.5806974292804625,0.7777039112726873
2024-12-19,2339.2,2383.0,2337.0,2360.05,36330.0,2369.9325,2349.793,34.15758591785422,-5.284818482431547,-0.43480056746816265
2024-12-18,2363.85,2382.8,2355.55,2357.35,67459.0,2370.505,2353.104,39.717348927875236,-4.424685706606397,-1.232777595295811
2024-12-17,2364.95,2380.0,2355.0,2363.9,44511.0,2370.04,2355.45,43.214723926380394,-3.1778656511241934,-1.6217952064614884
2024-12-16,2394.2,2394.2,2362.7,2365.95,70528.0,2369.955,2357.565,47.0741901776384,-2.0012657918409786,-1.6976893235373867
2024-12-13,2349.95,2395.0,2333.4,2389.45,120847.0,2366.7775,2360.51,45.69820423478957,0.8180095706002248,-1.194549544709864
