,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-06-09,1454.55,1456.9,1445.1,1448.6,452344.0,1468.9825,,30.86524822695037,-11.477402869266598,-9.449657903731538,1440.64,1468.9825,1,0,0.6951202558042491,805537.35,0,0,0,0,-0.3486124534032853
2025-06-06,1443.65,1451.35,1436.75,1443.55,1284697.0,1464.79,,33.904643191025244,-11.028132140938624,-9.765434731524504,1443.82,1464.79,0,0,-0.3486124534032853,845378.05,1,0,0,0,-0.062346299054405474
2025-06-05,1426.95,1454.5,1423.4,1442.65,427025.0,1460.975,,40.77961019490258,-10.618068865952637,-9.935996982803792,1444.43,1460.975,0,0,-0.062346299054405474,858300.4,0,0,0,0,-1.3482133573631927
2025-06-04,1410.4,1425.0,1406.15,1423.2,312944.0,1456.2225,,40.103206782160015,-11.655819280161722,-10.280018602671412,1439.32,1456.2224999999999,0,0,-1.3482133573631927,859726.45,0,0,0,0,-1.2120573355817843
2025-06-03,1419.8,1427.05,1403.0,1405.95,1503679.0,1450.105,,32.810368349249714,-13.652023097916754,-10.954509156893236,1432.79,1450.105,0,0,-1.2120573355817843,792767.55,1,0,0,1,0.6045734201074016
2025-06-02,1415.95,1417.65,1395.9,1414.45,469571.0,1445.7949999999998,,32.9019073569482,-14.406602574045335,-11.645001266039044,1425.9600000000003,1445.7949999999998,0,0,0.6045734201074016,794259.6,0,0,0,1,0.4489377496553315
2025-05-30,1417.8,1430.75,1410.0,1420.8,228179.0,1441.0324999999998,,44.7400736799017,-14.344049408053024,-12.184856820273287,1421.41,1441.0324999999998,0,0,0.4489377496553315,788633.0,0,0,0,0,-0.2393018018017945
2025-05-29,1413.35,1420.15,1408.95,1417.4,309419.0,1437.1425,,44.88706365503085,-14.392757226039066,-12.626466955854882,1416.3600000000001,1437.1425,1,0,-0.2393018018017945,785791.3,0,0,0,0,-0.4409482150416255
2025-05-28,1421.7,1422.2,1410.2,1411.15,260943.0,1434.3375,,42.038719873567786,-14.749003573487926,-13.050997393017008,1413.95,1434.3375,0,0,-0.4409482150416255,791675.05,0,0,0,1,0.7511604010913109
2025-05-27,1429.15,1437.3,1414.0,1421.75,1302990.0,1432.9225,,43.53348729792147,-14.037997207701435,-13.248405954309414,1417.1100000000001,1432.9225000000001,1,0,0.7511604010913109,673563.5,1,0,0,1,0.8721645858976723
2025-05-26,1430.4,1441.2,1426.05,1434.15,330120.0,1431.8125,,52.47336377473364,-12.357923444686548,-13.070303246411232,1421.0500000000002,1431.8125,1,1,0.8721645858976723,675597.8,0,0,0,0,-0.5369033922532518
2025-05-23,1406.0,1433.7,1406.0,1426.45,386757.0,1429.9025,,44.828942194258794,-11.499776711597178,-12.756189183226311,1422.18,1429.9025,1,0,-0.5369033922532518,660421.15,0,0,0,0,-1.1952749833502696
2025-05-22,1420.0,1422.5,1397.4,1409.4,388189.0,1428.69,,35.4313217326916,-12.024935783942963,-12.609935241797762,1420.58,1428.69,0,0,-1.1952749833502696,644704.1,0,0,0,1,1.3835674755215077
2025-05-21,1424.95,1436.1,1418.35,1428.9,507422.0,1428.6425,,46.6412742382272,-10.77637611896057,-12.243216874756037,1424.13,1428.6425,1,1,1.3835674755215077,656189.5,0,0,0,0,-0.2519420533277472
2025-05-20,1435.65,1444.55,1421.2,1425.3,670532.0,1428.3425,1455.4520000000002,41.55797101449276,-9.956782838612526,-11.785923540818777,1424.8400000000001,1428.3425,1,0,-0.2519420533277472,545970.9,1,0,0,1,1.1471269206482892
2025-05-19,1454.3,1454.3,1438.05,1441.65,550729.0,1428.4975,1456.539,49.363697253851356,-7.920655999149631,-11.012861205673474,1426.34,1428.4975,1,1,1.1471269206482892,555978.45,0,0,0,1,1.0370062081642484
2025-05-16,1453.75,1460.2,1447.6,1456.6,338754.0,1429.945,1457.8290000000002,54.26997245179058,-5.062962499801415,-9.822870594666396,1432.3700000000001,1429.945,1,1,1.0370062081642484,557234.05,0,0,0,0,-0.19222847727584647
2025-05-15,1424.25,1461.0,1413.0,1453.8,479370.0,1430.6550000000002,1458.852,60.429447852760724,-2.9865925214428444,-8.455604988717077,1441.25,1430.6550000000002,1,1,-0.19222847727584647,566963.45,0,0,0,0,-2.0326042096574515
2025-05-14,1418.1,1429.8,1415.5,1424.25,320533.0,1429.43,1458.8469999999998,55.75471698113207,-3.649023716432112,-7.494283114366111,1440.3200000000002,1429.43,0,0,-2.0326042096574515,550285.3,0,0,0,0,-0.5652097595225558
2025-05-13,1433.2,1447.35,1413.0,1416.2,992150.0,1428.31,1458.915,50.55187637969095,-4.7597529418862905,-6.947374522085175,1438.5,1428.31,0,0,-0.5652097595225558,575817.35,1,0,0,1,1.4369439344725343
2025-05-12,1400.0,1438.9,1400.0,1436.55,792769.0,1427.7075,1459.082,54.56389452332658,-3.9723644530772617,-6.352370282108434,1437.48,1427.7075,0,1,1.4369439344725343,592838.6,1,0,0,0,-4.093139814138036
2025-05-09,1372.05,1395.0,1372.05,1377.75,388444.0,1424.4175,1457.1,41.30291730642683,-7.946609169504654,-6.671219013951467,1421.7099999999998,1424.4175,0,0,-4.093139814138036,548025.95,0,0,0,1,1.9669751406278246
2025-05-08,1404.95,1420.5,1397.05,1404.85,573809.0,1422.5275,1455.655,48.73392282958196,-8.830440633227,-7.103064371870769,1411.92,1422.5275,0,0,1.9669751406278246,555365.15,1,0,0,1,0.08185927323203224
2025-05-07,1412.05,1424.9,1402.15,1406.0,262093.0,1421.6675,1454.06,46.70983914769166,-9.331180798888909,-7.548688510920655,1408.27,1421.6675,0,0,0.08185927323203224,552822.6,0,0,0,1,1.0348506401137936
2025-05-06,1432.0,1432.0,1410.35,1420.55,311563.0,1422.3975,1452.773,47.18426501035194,-8.466919000333519,-7.732334890240484,1409.1399999999999,1422.3975,1,0,1.0348506401137936,493216.8,0,0,0,1,0.742670092569786
2025-05-05,1427.0,1439.75,1427.0,1431.1,428786.0,1423.23,1451.703,50.951503990178,-6.8588077062474895,-7.55762923925338,1408.0499999999997,1423.23,1,1,0.742670092569786,491177.55,0,0,0,0,-0.6393683180769938
2025-05-02,1408.4,1426.0,1408.4,1421.95,3746656.0,1423.2875,1450.245,52.653838020723185,-6.244941180217211,-7.295091369949753,1416.89,1423.2875,1,0,-0.6393683180769938,667101.4,1,0,0,0,-0.9564330672667931
2025-04-30,1404.9,1411.85,1373.5,1408.35,3375628.0,1422.835,1448.068,45.54326610279761,-6.769786300128999,-7.190030273550703,1417.59,1422.835,0,0,-0.9564330672667931,820411.85,1,0,0,0,-0.5715908687471072
2025-04-29,1370.35,1410.9,1370.2,1400.3,6415191.0,1422.2925,1445.693,44.68085106382978,-7.741552162859307,-7.300334720651648,1416.45,1422.2925,0,0,-0.5715908687471072,1128124.25,1,0,0,0,-2.2709419410126386
2025-04-28,1332.35,1374.9,1320.15,1368.5,1269304.0,1419.63,1442.287,35.396286683968796,-10.935436666517036,-8.027355474911385,1406.04,1419.6299999999999,0,0,-2.2709419410126386,1126439.95,1,0,0,0,-5.001826817683597
2025-04-25,1301.0,1325.25,1288.0,1300.05,1543897.0,1412.925,1437.464,24.247409113340993,-18.741649991109625,-10.170215239011752,1379.83,1412.925,0,0,-5.001826817683597,1187128.8,1,0,1,1,0.12307218953118149
