,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-06-13,3400.0,3450.0,3392.75,3447.1001,64111.0,3430.15251,,56.57354798651313,36.49936713420129,36.9998763994862,3466.83004,3430.15251,0,1,-1.3804053562474383,193146.55,0,0,0,0,-0.38148297463135306
2025-06-12,3477.0,3477.0,3423.1001,3433.95,180783.0,3432.7350099999994,,51.54472411987051,32.94729790903648,36.188846650222025,3468.7700400000003,3432.7350099999994,0,1,-0.38148297463135306,188774.0,0,0,0,1,1.112418643253399
2025-06-11,3465.1499,3489.2,3450.0,3472.1499,111532.0,3437.125,,55.69028366463653,32.63441563955803,35.477599803092154,3472.76002,3437.125,0,1,1.112418643253399,190355.45,0,0,0,0,-0.24912230891874776
2025-06-10,3440.0,3485.0,3424.0,3463.5,313572.0,3439.982495,,50.34776437189493,31.36620710380157,34.65498757206974,3462.4100200000003,3439.982495,1,1,-0.24912230891874776,187176.95,1,0,0,0,-1.1491266060343674
2025-06-09,3394.3,3435.25,3390.05,3423.7,159154.0,3440.5699950000003,,47.400787759130765,27.0200661865465,33.127507599373615,3448.0799999999995,3440.5699950000003,0,0,-1.1491266060343674,191256.3,0,0,0,0,-1.1099103309285319
2025-06-06,3371.95,3390.0,3358.0,3385.7,147321.0,3438.807495,,43.18763988497258,20.4387523816481,30.58909754690146,3435.79998,3438.807495,0,0,-1.1099103309285319,190072.95,0,0,0,0,-0.4061198570458058
2025-06-05,3429.25,3429.3,3364.2,3371.95,62839.0,3437.367495,,41.2345483431371,14.011154888341023,27.272820251342026,3423.3999799999997,3437.367495,0,0,-0.4061198570458058,187539.6,0,0,0,1,0.2550453001972208
2025-06-04,3388.95,3395.8999,3370.6001,3380.55,107633.0,3435.22749,,48.708338910453804,9.474580800922013,23.71258081501672,3405.0800000000004,3435.2274899999998,0,0,0.2550453001972208,190196.6,0,0,0,1,0.7247341408942232
2025-06-03,3449.95,3472.45,3399.3999,3405.05,919365.0,3434.00749,,51.47525605286668,7.686580724914165,20.506954696198093,3393.3900000000003,3434.00749,1,0,0.7247341408942232,225086.6,1,0,0,1,1.3142244607274423
2025-06-02,3462.7,3462.7,3418.3,3449.8,163215.0,3433.44499,,51.937777985144365,9.628299762943698,18.330992321538723,3398.6099999999997,3433.44499,1,1,1.3142244607274423,229217.95,0,0,0,1,0.42611165864687717
2025-05-30,3502.25,3502.3,3452.3999,3464.5,55453.0,3434.512495,,54.990703033206714,12.167956183651768,17.098280226413966,3414.3700000000003,3434.512495,1,1,0.42611165864687717,230192.55,0,0,0,1,0.9438591427334275
2025-05-29,3500.05,3531.8999,3486.2,3497.2,60523.0,3437.29,,55.51470858564146,16.537392043047475,16.986094954806717,3439.4199999999996,3437.29,1,1,0.9438591427334275,230217.65,0,0,0,1,0.027161729383506916
2025-05-28,3512.0,3526.45,3492.95,3498.1499,44196.0,3439.915,,47.528170738511754,19.8425857128218,17.55742421253327,3462.93998,3439.915,1,1,0.027161729383506916,231500.4,0,0,0,1,0.021439904562114975
2025-05-27,3537.3501,3538.8,3481.8501,3498.8999,545274.0,3445.349995,,50.54319849621939,22.26157355052146,18.49829506083609,3481.70996,3445.3499949999996,1,1,0.021439904562114975,220188.0,1,0,0,1,1.1189259801344997
2025-05-26,3525.0,3545.3501,3508.8999,3538.05,120342.0,3452.5824999999995,,64.31605991376037,26.940255515431545,20.18674598568308,3499.3599600000002,3452.5824999999995,1,1,1.1189259801344997,219355.2,0,0,0,0,-0.6797529712694872
2025-05-23,3479.0,3534.55,3470.0,3514.0,56031.0,3456.564995,,62.18232365382661,28.425191908479064,21.83448110239352,3509.2599600000003,3456.5649949999997,1,1,-0.6797529712694872,201181.9,0,0,0,0,-0.9960159362549792
2025-05-22,3505.0,3505.0,3451.95,3479.0,87035.0,3459.302495,,51.05272815513393,26.53530440204122,22.77466672916316,3505.61996,3459.302495,0,1,-0.9960159362549792,202878.75,0,0,0,1,1.3207818338603072
2025-05-21,3503.2,3535.0,3499.0,3524.95,89492.0,3462.939995,,58.4723562663725,28.33899186069448,23.887551609999157,3510.97998,3462.9399949999997,1,1,1.3207818338603072,204791.75,0,0,0,0,-0.7631313919346239
2025-05-20,3540.0,3558.95,3492.8,3498.05,276279.0,3462.079994999999,3382.708998,60.62902072909226,27.32424754426893,24.574900607025807,3510.81,3462.079994999999,0,1,-0.7631313919346239,190074.15,1,0,0,1,0.6046225754348766
2025-05-19,3549.25,3549.5,3503.6001,3519.2,202305.0,3463.2724900000003,3391.511998,70.05106638630221,27.873425288754788,25.2346130759564,3507.04,3463.2724900000003,1,1,0.6046225754348766,188322.75,1,1,0,1,1.2431802682427717
2025-05-16,3580.95,3586.0,3547.0,3562.95,239863.0,3469.064985,3400.083996,76.31578947368423,31.415881988416004,26.470878150969767,3516.8299999999995,3469.064985,1,1,1.2431802682427717,197110.35,1,1,0,1,0.49958601720485607
2025-05-15,3554.0,3599.0,3514.8,3580.75,117209.0,3476.404985,3408.695998,76.90137059930129,35.22933373706837,28.22258206878021,3537.1799999999994,3476.404985,1,1,0.49958601720485607,193931.65,0,1,0,0,-0.8852893946798779
2025-05-14,3515.95,3561.0,3507.25,3549.05,58427.0,3480.2499900000003,3416.089996,68.98233588188774,35.32201280915342,29.642476517567097,3542.0,3480.2499900000003,1,1,-0.8852893946798779,191276.4,0,0,0,0,-0.932643946971734
2025-05-13,3623.95,3623.95,3510.2,3515.95,130770.0,3482.87249,3423.213996,58.996328029375725,32.38633263236443,30.191250307034696,3545.5799999999995,3482.87249,0,1,-0.932643946971734,182136.3,0,0,0,1,2.9679034115957403
2025-05-12,3500.1001,3630.0,3500.1001,3620.3,172535.0,3492.7024900000006,3432.451998,67.03476929805382,37.93725110862533,31.740456263620448,3565.8,3492.7024900000006,1,1,2.9679034115957403,182805.35,0,0,0,0,-4.919481810899661
2025-05-09,3380.0,3445.1499,3380.0,3442.2,50372.0,3495.5274900000004,3437.4989960000003,45.43719926995189,27.809157690503525,30.954194195592557,3541.65,3495.5274900000004,0,0,-4.919481810899661,177957.9,0,0,0,1,0.15251873801638283
2025-05-08,3448.8999,3475.1499,3430.0,3447.45,52602.0,3499.30249,3442.2779960000003,45.82373215424512,19.97215189442068,28.757780475992192,3514.9900000000002,3499.3024899999996,0,0,0.15251873801638283,177446.05,0,0,0,0,-0.06526563111864947
2025-05-07,3449.95,3458.3501,3421.3,3445.2,40003.0,3502.53499,3446.532996,45.587519213226095,13.42725763623912,25.69167003454085,3494.22,3502.53499,0,0,-0.06526563111864947,174064.55,0,0,0,1,0.39910600255428363
2025-05-06,3456.45,3473.8,3435.95,3458.95,88329.0,3505.22999,3450.655996,43.217286914765886,9.233726136114456,22.400076210502714,3482.8199999999997,3505.22999,0,0,0.39910600255428363,132512.75,0,0,0,0,-0.10986281964179279
2025-05-05,3445.05,3503.8,3445.05,3455.1499,47732.0,3505.497485,3455.294994,44.77213382390799,5.542656147590151,19.028588064487764,3449.78998,3505.497485,1,0,-0.10986281964179279,126738.6,0,0,0,0,-0.32849226020554845
2025-05-02,3474.5,3491.8,3421.1001,3443.8,54402.0,3504.462485,3458.862996,46.7359050445104,1.689588253758302,15.560784701130228,3450.1099799999997,3504.462485,0,0,-0.32849226020554845,126686.05,0,0,0,0,-0.4108862303269678
2025-04-30,3471.5,3509.6001,3367.8501,3429.6499,52154.0,3501.0849800000005,3459.809994,40.60897898916458,-2.4687251252298665,11.954879906529303,3446.5499600000003,3501.0849800000005,0,0,-0.4108862303269678,126267.6,0,0,0,1,1.220244083805766
2025-04-29,3444.1001,3495.0,3431.2,3471.5,107574.0,3499.752485,3461.552992,47.458601528246746,-2.3822446479198334,9.08745319572656,3451.80996,3499.752485,1,0,1.220244083805766,129436.5,0,0,0,0,-0.8051274665130337
2025-04-28,3431.0,3457.95,3405.0,3443.55,69145.0,3496.9849899999995,3462.29699,42.851746063783075,-4.503022337362381,6.369356724167325,3448.7299599999997,3496.9849899999995,0,0,-0.8051274665130337,105630.05,0,0,0,1,0.11035414034934465
2025-04-25,3402.6001,3477.55,3402.6001,3447.3501,67985.0,3492.4499950000004,3463.004992,38.18480896270919,-5.811715338817976,3.933141332858467,3447.1699999999996,3492.4499950000004,1,0,0.11035414034934465,103012.2,0,0,0,0,-1.3372619160438637
2025-04-24,3401.8999,3412.3,3389.0,3401.25,60547.0,3486.8124950000006,3462.610992,32.6570182361212,-10.428488787536937,1.0608143856490977,3438.6600000000008,3486.8124950000006,0,0,-1.3372619160438637,103238.0,0,0,0,1,0.324880558618168
2025-04-23,3358.05,3420.0,3337.55,3412.3,153398.0,3483.4774950000005,3462.841992,36.2383123773273,-13.049326216513691,-1.7612144603555424,3435.1900200000005,3483.4774950000005,0,0,0.324880558618168,106556.15,1,0,0,0,-2.762066641268357
2025-04-22,3324.95,3333.7,3294.45,3318.05,170295.0,3473.1324949999994,3460.73599,32.26703780140666,-22.43773996918208,-5.896520412703948,3404.5000200000004,3473.1324949999994,0,0,-2.762066641268357,110596.3,1,0,0,1,0.10699356549781491
2025-04-21,3293.95,3353.8501,3285.8501,3321.6001,135470.0,3464.3100000000004,3458.578992,17.333817438957325,-29.255041781981618,-10.568225455290678,3380.1100400000005,3464.3100000000004,0,0,0.10699356549781491,103555.85,1,0,1,0,-0.6819032790852941
2025-04-17,3240.0,3304.0,3218.5,3298.95,70459.0,3453.2975,3455.336992,26.263510329391252,-36.062081106183086,-15.66699725667334,3350.43002,3453.2974999999997,0,0,-0.6819032790852941,96963.55,0,0,1,0,-0.7941920914230183
2025-04-16,3274.75,3278.2,3230.1001,3272.75,87689.0,3438.7875,3451.928994,22.93156566799074,-43.066176889380586,-21.14683376030893,3324.73002,3438.7875,0,0,-0.7941920914230183,89354.85,0,0,1,0,-0.7654113513100635
2025-04-15,3300.05,3310.0,3240.2,3247.7,161796.0,3422.135,3448.049996,21.41828407823317,-50.0539663258005,-26.928260760491504,3291.81002,3422.1349999999998,0,0,-0.7654113513100635,91584.2,1,0,1,0,-0.4741817286079253
2025-04-11,3290.0,3298.3999,3205.25,3232.3,229229.0,3406.2975,3443.782998,17.355666388017227,-56.18245049158941,-32.77909910105681,3274.6600200000003,3406.2974999999997,0,0,-0.4741817286079253,100124.3,1,0,1,1,0.426943662407564
2025-04-09,3276.0,3276.0,3215.8999,3246.1001,131136.0,3392.805005,3440.9010000000003,20.733662494197162,-59.24555180954121,-38.07238992816736,3259.56002,3392.8050049999997,0,0,0.426943662407564,100142.6,1,0,1,1,1.4617509792751004
2025-04-08,3299.0,3348.8999,3255.3,3293.55,263659.0,3376.467505,3438.904002,30.896405498173436,-57.19483886644002,-41.89687988079477,3258.48002,3376.4675049999996,1,0,1.4617509792751004,104698.8,1,0,0,0,-0.5146392190797155
2025-04-07,3060.25,3290.0,3060.25,3276.6001,274432.0,3368.18751,3435.7490020000005,30.677989468007127,-56.284928898367525,-44.77448978361199,3259.25004,3368.1875099999997,1,0,-0.5146392190797155,115901.8,1,0,0,1,0.6973661509684925
2025-04-04,3366.95,3391.3,3295.6001,3299.45,171571.0,3360.78751,3433.253002,27.18473561345408,-53.11179808339784,-46.44195148960275,3269.6000400000003,3360.7875099999997,1,0,0.6973661509684925,121850.25,1,0,1,1,3.1656760975314002
2025-04-03,3485.3999,3498.0,3396.1001,3403.8999,207922.0,3358.722505,3432.2870000000003,45.62891729050437,-41.70585612791456,-45.49473239634522,3303.92002,3358.722505,1,1,3.1656760975314002,130246.2,1,0,0,1,4.14524821954958
2025-04-02,3550.3501,3563.7,3530.05,3545.0,32290.0,3363.0250050000004,3432.882,58.263508798593755,-21.06068755214119,-40.60792334116198,3363.7,3363.0250050000004,1,1,4.14524821954958,127444.25,0,0,0,1,0.15091960507758184
2025-04-01,3588.95,3588.95,3524.0,3550.3501,71234.0,3367.785015,3433.982,63.552088065426645,-4.219997135982794,-33.33033799725909,3415.06002,3367.785015,1,1,0.15091960507758184,128619.35,0,0,0,1,1.5237905692737197
